"TABLE_NAME","COLUMN_NAME","DATA_TYPE","NULLABLE","DESCRIPTION","PRIMARY_KEY","FK_CANDIDATE"
LOG_T_MEMBER_CHANGE_DATA,CORP_OFFICER_ID,NUMBER,Y,,,Possible FK
LOG_T_MEMBER_CHANGE_DATA,MOBILE_PHONE,VARCHAR2,Y,,,
LOG_T_MEMBER_CHANGE_DATA,EMAIL,VARCHAR2,Y,,,
LOG_T_MEMBER_CHANGE_DATA,UPDATE_BY,VARCHAR2,Y,,,
LOG_T_MEMBER_CHANGE_DATA,UPDATE_DATE,TIMESTAMP(6),Y,,,
LOG_T_OTP_LOG,ID,NUMBER,N,,,Possible FK
LOG_T_OTP_LOG,TYPE,NUMBER,Y,,,
LOG_T_OTP_LOG,OTP_CODE,VARCHAR2,Y,,,
LOG_T_OTP_LOG,PERSONAL_MEMBER_ID,NUMBER,Y,,,Possible FK
LOG_T_OTP_LOG,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
LOG_T_OTP_LOG,STATUS,NUMBER,Y,"1 = Send , 2 = Confirmed",,
LOG_T_OTP_LOG,SEND_DATE,TIMESTAMP(6),Y,,,
LOG_T_OTP_LOG,EMAIL,VARCHAR2,Y,,,
LOG_T_P_ROUND_MOVE_HISTORY,ID,NUMBER,N,,,Possible FK
LOG_T_P_ROUND_MOVE_HISTORY,PERSONAL_MEMBER_ID,NUMBER,Y,,,Possible FK
LOG_T_P_ROUND_MOVE_HISTORY,ORIGIN_ROUND_ID,NUMBER,Y,,,Possible FK
LOG_T_P_ROUND_MOVE_HISTORY,DESTINATION_ROUND_ID,NUMBER,Y,,,Possible FK
LOG_T_P_ROUND_MOVE_HISTORY,CREATE_BY,VARCHAR2,Y,,,
LOG_T_P_ROUND_MOVE_HISTORY,CREATE_DATE,TIMESTAMP(6),Y,,,
LOG_T_P_ROUND_MOVE_HISTORY,UPDATE_BY,VARCHAR2,Y,,,
LOG_T_P_ROUND_MOVE_HISTORY,UPDATE_DATE,TIMESTAMP(6),Y,,,
LOG_T_TEMP_VERIFY,ID,NUMBER,N,,,Possible FK
LOG_T_TEMP_VERIFY,EMAIL,VARCHAR2,Y,,,
LOG_T_TEMP_VERIFY,ID_CARD,VARCHAR2,Y,,,
LOG_T_TEMP_VERIFY,OTP,VARCHAR2,Y,,,
LOG_T_TEMP_VERIFY,IS_VERIFY,VARCHAR2,Y,,,
LOG_T_TEMP_VERIFY,TEMP_DATE,TIMESTAMP(6),Y,,,
LOG_T_TEMP_VERIFY,TYPE,NUMBER,Y,,,
MT_T_ADMISSION_DURATION,ID,NUMBER,N,,,Possible FK
MT_T_ADMISSION_DURATION,LICENSE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_ADMISSION_DURATION,START_DATE,DATE,Y,,,
MT_T_ADMISSION_DURATION,END_DATE,DATE,Y,,,
MT_T_ADMISSION_DURATION,IS_ACTIVE,NUMBER,Y,,,
MT_T_ADMISSION_DURATION,CREATE_BY,VARCHAR2,Y,,,
MT_T_ADMISSION_DURATION,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_ADMISSION_DURATION,UPDATE_BY,VARCHAR2,Y,,,
MT_T_ADMISSION_DURATION,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_ADMISSION_DURATION,START_DATE_OF_MONTH,NUMBER,Y,,,
MT_T_ADMISSION_DURATION,END_DATE_OF_MONTH,NUMBER,Y,,,
MT_T_ADMISSION_DURATION,STARTDATE,NUMBER,Y,,,
MT_T_ADMISSION_DURATION,ENDDATE,NUMBER,Y,,,
MT_T_ADMISSION_DURATION,MAX_AMOUNT,NUMBER,Y,,,
MT_T_ADMISSION_DURATION,START_TIME,VARCHAR2,Y,,,
MT_T_ADMISSION_DURATION,END_TIME,VARCHAR2,Y,,,
MT_T_AGENT_TYPE,ID,NUMBER,N,,,Possible FK
MT_T_AGENT_TYPE,CODE,VARCHAR2,Y,,,
MT_T_AGENT_TYPE,NAME_TH,VARCHAR2,Y,,,
MT_T_AGENT_TYPE,NAME_EN,VARCHAR2,Y,,,
MT_T_AGENT_TYPE,IS_ACTIVE,NUMBER,Y,,,
MT_T_AGENT_TYPE,CREATE_BY,VARCHAR2,Y,,,
MT_T_AGENT_TYPE,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_AGENT_TYPE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_AGENT_TYPE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_AG_EXAM_CENTER,ID,NUMBER,N,,,Possible FK
MT_T_AG_EXAM_CENTER,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_AG_EXAM_CENTER,CODE,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,NAME_TH,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,NAME_EN,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,IS_ACTIVE,NUMBER,Y,,,
MT_T_AG_EXAM_CENTER,CREATE_BY,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_AG_EXAM_CENTER,UPDATE_BY,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_AG_EXAM_CENTER,ADDRESS,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,SUB_DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_AG_EXAM_CENTER,DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_AG_EXAM_CENTER,TYPE,NUMBER,Y,"1= คปภ., 2= ภายนอก",,
MT_T_AG_EXAM_CENTER,STATUS,NUMBER,Y,"1 = insert, 2 = transfer to AG",,
MT_T_AG_EXAM_CENTER,POSTCODE_ID,NUMBER,Y,,,Possible FK
MT_T_AG_EXAM_CENTER,REGION_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_AG_EXAM_CENTER,EXAM_RESULT_RECEIVE_TYPE,NUMBER,Y,"1 = ส่งทีละราย  2 = ส่งพร้อมกันทุกราย",,
MT_T_AG_EXAM_CENTER,LATITUDE,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,LONGTITUDE,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,PHONE,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,FAX,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,ADDRESS_EN,VARCHAR2,Y,,,
MT_T_AG_EXAM_CENTER,EXAM_CENTER_ID,NUMBER,Y,,,Possible FK
MT_T_ALERT_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_ALERT_SETTING,ALERT_CASE,NUMBER,Y,,,
MT_T_ALERT_SETTING,ALERT_TYPE,NUMBER,Y,,,
MT_T_ALERT_SETTING,SMS_MESSAGE,VARCHAR2,Y,,,
MT_T_ALERT_SETTING,EMAIL_MESSAGE,CLOB,Y,,,
MT_T_ALERT_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_ALERT_SETTING,CREATE_BY,VARCHAR2,Y,,,
MT_T_ALERT_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_ALERT_SETTING,UPDATE_BY,VARCHAR2,Y,,,
MT_T_ALERT_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,ID,NUMBER,Y,,,Possible FK
MT_T_ALLOWED_ATTACHMENT_TYPE,MAXIMUM_PER_TIMES,NUMBER,Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,FILE_TYPE,VARCHAR2,Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,IS_ACTIVE,NUMBER,Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,CREATE_BY,VARCHAR2,Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_ALLOWED_ATTACHMENT_TYPE,FILE_SIZE_LIMIT,NUMBER,Y,,,
MT_T_API_AG_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_API_AG_SETTING,API_TYPE,NUMBER,Y,,,
MT_T_API_AG_SETTING,API_URL,VARCHAR2,Y,,,
MT_T_API_AG_SETTING,EXECUTION,NUMBER,Y,,,
MT_T_API_AG_SETTING,START_TIME,VARCHAR2,Y,,,
MT_T_API_AG_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_API_AG_SETTING,CREATE_BY,VARCHAR2,Y,,,
MT_T_API_AG_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_API_AG_SETTING,UPDATE_BY,VARCHAR2,Y,,,
MT_T_API_AG_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_API_FINANCE_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_API_FINANCE_SETTING,API_TYPE,NUMBER,Y,,,
MT_T_API_FINANCE_SETTING,API_URL,VARCHAR2,Y,,,
MT_T_API_FINANCE_SETTING,EXECUTION,NUMBER,Y,,,
MT_T_API_FINANCE_SETTING,START_TIME,VARCHAR2,Y,,,
MT_T_API_FINANCE_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_API_FINANCE_SETTING,CREATE_BY,NUMBER,Y,,,
MT_T_API_FINANCE_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_API_FINANCE_SETTING,UPDATE_BY,NUMBER,Y,,,
MT_T_API_FINANCE_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_API_REVENUE_REC_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_API_REVENUE_REC_SETTING,API_TYPE,NUMBER,Y,,,
MT_T_API_REVENUE_REC_SETTING,API_URL,VARCHAR2,Y,,,
MT_T_API_REVENUE_REC_SETTING,EXECUTION,NUMBER,Y,,,
MT_T_API_REVENUE_REC_SETTING,START_TIME,VARCHAR2,Y,,,
MT_T_API_REVENUE_REC_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_API_REVENUE_REC_SETTING,CREATE_BY,VARCHAR2,Y,,,
MT_T_API_REVENUE_REC_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_API_REVENUE_REC_SETTING,UPDATE_BY,VARCHAR2,Y,,,
MT_T_API_REVENUE_REC_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BANNER,ID,NUMBER,N,,,Possible FK
MT_T_BANNER,FILE_NAME,VARCHAR2,Y,,,
MT_T_BANNER,FILE_PATH,VARCHAR2,Y,,,
MT_T_BANNER,DESCRIPTION,VARCHAR2,Y,,,
MT_T_BANNER,URL,VARCHAR2,Y,,,
MT_T_BANNER,START_DATE,TIMESTAMP(6),Y,,,
MT_T_BANNER,END_DATE,TIMESTAMP(6),Y,,,
MT_T_BANNER,SQ,NUMBER,Y,,,
MT_T_BANNER,IS_ACTIVE,NUMBER,Y,,,
MT_T_BANNER,CREATE_BY,VARCHAR2,Y,,,
MT_T_BANNER,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BANNER,UPDATE_BY,VARCHAR2,Y,,,
MT_T_BANNER,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BATCH_PATH,ID,NUMBER,N,,,Possible FK
MT_T_BATCH_PATH,BATCHNAME,VARCHAR2,N,,,
MT_T_BATCH_PATH,FILENAME,VARCHAR2,N,,,
MT_T_BATCH_PATH,ISACTIVE,NUMBER,Y,,,
MT_T_BATCH_PATH,CREATEDDATE,TIMESTAMP(6),Y,,,
MT_T_BATCH_PATH,UPDATEDDATE,TIMESTAMP(6),Y,,,
MT_T_BILL_PAYMENT_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_BILL_PAYMENT_SETTING,COMPANY_CODE,VARCHAR2,Y,,,
MT_T_BILL_PAYMENT_SETTING,BILLER_ID,VARCHAR2,Y,,,Possible FK
MT_T_BILL_PAYMENT_SETTING,SOURCE,VARCHAR2,Y,,,
MT_T_BLACKLIST_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_BLACKLIST_SETTING,START_DATE,DATE,Y,,,
MT_T_BLACKLIST_SETTING,END_DATE,DATE,Y,,,
MT_T_BLACKLIST_SETTING,DETAIL,VARCHAR2,Y,,,
MT_T_BLACKLIST_SETTING,NON_PAY_TIMES,NUMBER,Y,,,
MT_T_BLACKLIST_SETTING,IS_BLACKLIST_API_CHECK,NUMBER,Y,,,
MT_T_BLACKLIST_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_BLACKLIST_SETTING,CREATE_BY,VARCHAR2,Y,,,
MT_T_BLACKLIST_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BLACKLIST_SETTING,UPDATE_BY,VARCHAR2,Y,,,
MT_T_BLACKLIST_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BLOCKLIST_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_BLOCKLIST_SETTING,START_DATE,DATE,Y,,,
MT_T_BLOCKLIST_SETTING,END_DATE,DATE,Y,,,
MT_T_BLOCKLIST_SETTING,DETAIL,VARCHAR2,Y,,,
MT_T_BLOCKLIST_SETTING,NON_PAY_TIMES,NUMBER,Y,,,
MT_T_BLOCKLIST_SETTING,IS_BLACKLIST_API_CHECK,NUMBER,Y,,,
MT_T_BLOCKLIST_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_BLOCKLIST_SETTING,CREATE_BY,VARCHAR2,Y,,,
MT_T_BLOCKLIST_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BLOCKLIST_SETTING,UPDATE_BY,VARCHAR2,Y,,,
MT_T_BLOCKLIST_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BLOCKLIST_SETTING,BLOCKLISTEXPIREMONTH,NUMBER,Y,,,
MT_T_BLOCKLIST_SETTING,FRAUDLISTEXPIREMONTH,NUMBER,Y,,,
MT_T_BROKER_TYPE,ID,NUMBER,N,,,Possible FK
MT_T_BROKER_TYPE,CODE,VARCHAR2,Y,,,
MT_T_BROKER_TYPE,NAME_TH,VARCHAR2,Y,,,
MT_T_BROKER_TYPE,NAME_EN,VARCHAR2,Y,,,
MT_T_BROKER_TYPE,IS_ACTIVE,NUMBER,Y,,,
MT_T_BROKER_TYPE,CREATE_BY,VARCHAR2,Y,,,
MT_T_BROKER_TYPE,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_BROKER_TYPE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_BROKER_TYPE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CANDIDATE_EXAMINER,ID,NUMBER,N,,,Possible FK
MT_T_CANDIDATE_EXAMINER,START_DATE,DATE,Y,,,
MT_T_CANDIDATE_EXAMINER,END_DATE,DATE,Y,,,
MT_T_CANDIDATE_EXAMINER,LICENSE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_CANDIDATE_EXAMINER,QTY,NUMBER,Y,,,
MT_T_CANDIDATE_EXAMINER,IS_ACTIVE,NUMBER,Y,,,
MT_T_CANDIDATE_EXAMINER,CREATE_BY,VARCHAR2,Y,,,
MT_T_CANDIDATE_EXAMINER,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CANDIDATE_EXAMINER,UPDATE_BY,VARCHAR2,Y,,,
MT_T_CANDIDATE_EXAMINER,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CANDIDATE_ROUND_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_CANDIDATE_ROUND_SETTING,MIN_AMOUNT,NUMBER,Y,จำนวนผู้สมัครสอบขั้นต่ำ,,
MT_T_CANDIDATE_ROUND_SETTING,MAX_AMOUNT,NUMBER,Y,จำนวนที่เปิดรับสมัครสอบ,,
MT_T_CANDIDATE_ROUND_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_CANDIDATE_ROUND_SETTING,CREATE_BY,VARCHAR2,Y,,,
MT_T_CANDIDATE_ROUND_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CANDIDATE_ROUND_SETTING,UPDATE_BY,VARCHAR2,Y,,,
MT_T_CANDIDATE_ROUND_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CANDIDATE_TEMPLATE,ID,NUMBER,N,,,Possible FK
MT_T_CANDIDATE_TEMPLATE,NAME_TH,VARCHAR2,Y,,,
MT_T_CANDIDATE_TEMPLATE,NAME_EN,VARCHAR2,Y,,,
MT_T_CANDIDATE_TEMPLATE,IS_ACTIVE,NUMBER,Y,,,
MT_T_CANDIDATE_TEMPLATE,CREATE_BY,VARCHAR2,Y,,,
MT_T_CANDIDATE_TEMPLATE,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CANDIDATE_TEMPLATE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_CANDIDATE_TEMPLATE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_ATTACHMENT,ID,NUMBER,Y,,,Possible FK
MT_T_CORP_ATTACHMENT,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_ATTACHMENT,FILE_NAME,VARCHAR2,Y,,,
MT_T_CORP_ATTACHMENT,FILE_PATH,VARCHAR2,Y,,,
MT_T_CORP_ATTACHMENT,IS_ACTIVE,NUMBER,Y,,,
MT_T_CORP_ATTACHMENT,CREATE_BY,VARCHAR2,Y,,,
MT_T_CORP_ATTACHMENT,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_ATTACHMENT,UPDATE_BY,VARCHAR2,Y,,,
MT_T_CORP_ATTACHMENT,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_ATTACHMENT,DOCUMENT_NAME,VARCHAR2,Y,,,
MT_T_CORP_ATTACHMENT,ATTACHFILE_TYPE,NUMBER,Y,,,
MT_T_CORP_ATTACHMENT,DOWNLOAD_ATTACHMENT_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_CHECK_USER_TEMP,ID,NUMBER,N,,,Possible FK
MT_T_CORP_CHECK_USER_TEMP,MEMBER_CODE,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,JURISTIC_NUMBER,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,COMPANY_NAME_TH,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,COMPANY_NAME_EN,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,ADDRESS,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_CHECK_USER_TEMP,DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_CHECK_USER_TEMP,SUB_DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_CHECK_USER_TEMP,POSTCODE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_CHECK_USER_TEMP,MOBILE_PHONE,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,EMAIL,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,OIC_COMP_CODE,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,LICENSE_NO,VARCHAR2,Y,,,
MT_T_CORP_CHECK_USER_TEMP,LICENSE_TYPE_CODE,VARCHAR2,Y,,,
MT_T_CORP_GROUP,ID,NUMBER,Y,,,Possible FK
MT_T_CORP_GROUP,NAME_TH,VARCHAR2,Y,,,
MT_T_CORP_GROUP,NAME_EN,VARCHAR2,Y,,,
MT_T_CORP_GROUP,IS_ACTIVE,NUMBER,Y,,,
MT_T_CORP_GROUP,CREATE_BY,NUMBER,Y,,,
MT_T_CORP_GROUP,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_GROUP,UPDATE_BY,NUMBER,Y,,,
MT_T_CORP_GROUP,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_GROUP_PERMISSION,ID,NUMBER,N,,,Possible FK
MT_T_CORP_GROUP_PERMISSION,USER_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_GROUP_PERMISSION,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_GROUP_PERMISSION,CORP_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER,ID,NUMBER,N,,,Possible FK
MT_T_CORP_MEMBER,PREVIOUS_CODE,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,MEMBER_CODE,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,JURISTIC_NUMBER,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,COMPANY_NAME_TH,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,COMPANY_NAME_EN,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,ADDRESS,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER,DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER,SUB_DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER,EMAIL,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,MOBILE_PHONE,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,CORP_DOCUMENT_PATH,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,CORP_DOCUMENT_NAME,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,CORP_SALES_CONTROL_PATH,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,CORP_SALES_CONTROL_NAME,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,IS_ACTIVE,NUMBER,Y,,,
MT_T_CORP_MEMBER,CREATE_BY,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_MEMBER,UPDATE_BY,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_MEMBER,CORP_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER,STATUS,NUMBER,Y,"1 = รอพิจารณา
2 = อนุมัติ
3 = ไม่อนุมัติ",,
MT_T_CORP_MEMBER,DATE_LICENSE_ACT,DATE,Y,,,
MT_T_CORP_MEMBER,EXPIRE_DATE,DATE,Y,,,
MT_T_CORP_MEMBER,OIC_COMP_CODE,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,LOCAL_TELEPHONE,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,LICENSE_NO,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,POSTCODE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER,RUNNING_YEAR,NUMBER,Y,,,
MT_T_CORP_MEMBER,RUNNING_NUMBER,NUMBER,Y,,,
MT_T_CORP_MEMBER,REMARK,VARCHAR2,Y,,,
MT_T_CORP_MEMBER,LICENSE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER,IS_AG_MEMBER,NUMBER,Y,"0 = IIQE , 1= AG",,
MT_T_CORP_MEMBER_EMAIL,ID,NUMBER,N,,,Possible FK
MT_T_CORP_MEMBER_EMAIL,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER_EMAIL,EMAIL,VARCHAR2,Y,,,
MT_T_CORP_MEMBER_EMAIL,IS_SEND_OTP,NUMBER,Y,,,
MT_T_CORP_MEMBER_LICENSE_TYPE,ID,NUMBER,N,,,Possible FK
MT_T_CORP_MEMBER_LICENSE_TYPE,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER_LICENSE_TYPE,LICENSE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER_LICENSE_TYPE,IS_LICENSE_TYPE,NUMBER,Y,"1 = LicenseType, 2 = RegistType",,
MT_T_CORP_MEMBER_PERMISSION,ID,NUMBER,N,,,Possible FK
MT_T_CORP_MEMBER_PERMISSION,USER_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER_PERMISSION,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,ID,NUMBER,N,,,Possible FK
MT_T_CORP_OFFICER,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,PREFIX_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,FIRST_NAME_TH,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,FIRST_NAME_EN,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,LAST_NAME_TH,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,LAST_NAME_EN,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,ID_CARD,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,LASER_CODE,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,DATE_OF_BIRTH,DATE,Y,,,
MT_T_CORP_OFFICER,GENDER,NUMBER,Y,"1 = ชาย 2= หญิง",,
MT_T_CORP_OFFICER,EDUCATION_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,ADDRESS,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,SUB_DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,EMAIL,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,MOBILE_PHONE,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,IMAGE_NAME,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,IMAGE_PATH,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,DELEGATE_DOCUMENT_PATH,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,DELEGATE_DOCUMENT_NAME,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,SUBDELEGATE_DOCUMENT_PATH,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,SUBDELEGATE_DOCUMENT_NAME,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,IS_ACTIVE,NUMBER,Y,,,
MT_T_CORP_OFFICER,CREATE_BY,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_OFFICER,UPDATE_BY,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_CORP_OFFICER,STATUS,NUMBER,Y,"1 = Insert ,2= Complete",,
MT_T_CORP_OFFICER,POSTCODE_ID,NUMBER,Y,,,Possible FK
MT_T_CORP_OFFICER,DOWNLOAD_ATTACHMENT_ID_TYPE1,NUMBER,Y,,,
MT_T_CORP_OFFICER,DOWNLOAD_ATTACHMENT_ID_TYPE2,NUMBER,Y,,,
MT_T_CORP_OFFICER,DOWNLOAD_ATTACHMENT_ID_TYPE3,NUMBER,Y,,,
MT_T_CORP_OFFICER,HOUSE_NO,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,VILLAGE_NO,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,BUILDING,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,ROAD,VARCHAR2,Y,,,
MT_T_CORP_OFFICER,LANE,VARCHAR2,Y,,,
